#{"t_start": 1734444340.750059, "env_id": "None"}
r,l,t
518.1057,1000,5285.363997
268.96115,1000,5288.182577
505.6286,1000,5291.399364
207.43906,1000,5297.980033
631.71,1000,5301.67601
606.08563,1000,5306.786223
756.0663,1000,5310.864807
211.82559,1000,5315.304362
804.42114,1000,5324.917305
364.9407,1000,5341.116357
282.13995,1000,5341.258276
423.25143,1000,5344.050778
720.26385,1000,5347.122205
308.15823,1000,5353.461067
409.42932,1000,5357.127661
406.98926,1000,5362.31051
81.15783,1000,5366.477946
56.52948,422,5370.753939
524.1009,1000,5371.005286
344.44,1000,5381.015223
299.3363,1000,5397.661952
726.9252,1000,5397.803389
433.55402,1000,5400.660725
423.3292,1000,5410.486905
453.18777,1000,5414.236923
330.3373,1000,5419.492807
537.2976,1000,5423.704237
772.8629,1000,5428.032843
782.5448,1000,5428.285223
834.0366,1000,5438.133271
535.7847,1000,5454.609894
819.02155,1000,5454.750074
259.8694,1000,5457.541876
462.49634,1000,5467.127886
459.31738,1000,5470.851416
202.07874,1000,5475.983408
765.98615,1000,5480.04231
853.4957,1000,5484.2284
531.97003,1000,5484.474948
319.23972,1000,5494.325513
609.09076,1000,5510.729946
344.8231,1000,5510.872731
733.34125,1000,5513.722453
408.1923,1000,5523.405531
827.1347,1000,5527.107314
331.43344,1000,5532.316175
520.4574,1000,5536.4271
519.35944,1000,5540.636351
370.77582,1000,5540.886143
375.07895,1000,5550.798953
478.94418,1000,5567.292817
405.4121,1000,5567.435918
788.53064,1000,5570.320067
67.85664,1000,5580.138317
626.9725,1000,5583.939846
361.81433,1000,5589.265618
697.9441,1000,5593.598883
528.08417,1000,5597.929987
272.2177,1000,5598.18489
107.313774,1000,5608.202867
695.7409,1000,5624.905563
753.12775,1000,5625.04849
415.7855,1000,5627.894339
843.22437,1000,5637.750553
631.6271,1000,5641.433684
695.1936,1000,5646.618851
178.28249,1000,5650.759019
822.8334,1000,5655.010299
630.2296,1000,5655.259155
801.5444,1000,5665.209137
435.151,1000,5681.542901
864.92096,1000,5681.685759
449.14795,1000,5684.514044
430.90543,1000,5694.336149
662.7673,1000,5698.170604
279.78726,1000,5703.485521
619.109,1000,5707.591283
872.51556,1000,5711.836589
302.55164,1000,5712.085265
688.5287,1000,5721.894938
777.7039,1000,5738.25572
382.19714,1000,5738.396574
444.02014,1000,5741.189403
893.0917,1000,5750.679872
832.671,1000,5754.384537
636.44226,1000,5759.511363
406.75275,1000,5763.542712
533.57245,1000,5767.710963
710.822,1000,5767.954547
391.68994,1000,5777.652698
692.59735,1000,5793.657377
678.685,1000,5793.796002
498.5653,1000,5796.577707
500.00098,1000,5806.106541
454.17487,1000,5809.773342
719.4527,1000,5814.877492
636.1089,1000,5818.928959
654.38336,1000,5823.09589
821.71625,1000,5823.34383
344.4394,1000,5833.224972
650.0026,1000,5849.722798
439.56424,1000,5849.869652
436.0779,1000,5852.764592
409.42917,1000,5862.683471
803.1187,1000,5866.510459
863.97095,1000,5871.848055
795.2382,1000,5876.053193
486.9515,1000,5880.406709
876.5145,1000,5880.662014
914.9048,851,5882.199487
924.6026,754,5896.565702
731.4919,1000,5907.867315
417.23676,1000,5908.013151
890.35785,1000,5920.745184
855.0242,1000,5924.535269
912.1074,879,5927.055096
804.925,1000,5929.794703
909.2074,908,5932.969872
632.08563,1000,5938.397197
850.16815,1000,5939.874363
642.1373,1000,5953.782303
615.1931,1000,5965.067598
892.738,1000,5965.211504
912.9063,871,5970.4481
874.73444,1000,5981.412599
487.41205,1000,5983.894768
663.75824,1000,5986.597419
558.71,1000,5989.789271
606.84863,1000,5995.322711
293.25418,1000,5996.868362
505.9565,1000,6011.308923
200.64865,1000,6022.698978
188.31657,1000,6022.841542
46.75904,1000,6028.169985
-80.39154,1000,6039.218068
-92.33633,1000,6041.686822
-92.56422,1000,6044.42574
-93.882935,1000,6047.693798
-93.99313,1000,6053.133545
-92.48036,1000,6054.616182
-92.36558,1000,6068.686592
-94.317314,1000,6079.654428
-89.509705,1000,6079.797949
-93.19643,1000,6085.006388
-93.265144,1000,6095.91386
-93.768616,1000,6098.393548
-93.54753,1000,6101.078576
-92.932014,1000,6104.189686
-87.84109,1000,6109.459431
-86.206055,1000,6110.874823
-86.53114,1000,6124.154097
-85.23901,1000,6134.777601
-86.30052,1000,6134.912493
-84.47134,1000,6139.928672
-86.20618,1000,6150.439673
-76.743576,1000,6152.836735
-81.6843,1000,6155.45495
-86.39381,1000,6158.519162
-89.12965,1000,6163.713768
-88.59238,1000,6165.134356
-67.845146,1000,6178.457726
-81.412,1000,6188.927084
-77.09869,1000,6189.065066
-87.53818,1000,6194.183304
-84.4351,1000,6204.804192
-72.69551,1000,6207.232808
-62.14441,1000,6209.87805
-77.35793,1000,6212.945373
-81.88341,1000,6218.261909
-80.7686,1000,6219.711706
-62.599728,252,6226.925272
-60.29976,229,6230.948079
34.092987,219,6231.852874
-81.947174,509,6232.987335
126.0273,1000,6233.408861
181.53131,486,6236.888212
61.645264,917,6239.625192
-30.908829,1000,6244.356788
-70.895966,276,6248.417702
-83.33265,1000,6249.547625
-27.535877,1000,6262.93039
-99.776276,587,6263.846797
-32.475636,1000,6282.874431
-37.125484,1000,6287.917757
-29.053747,1000,6289.433875
-26.828917,1000,6292.916215
214.10114,1000,6295.590028
492.33365,1000,6300.162072
401.87012,1000,6304.114486
348.2721,1000,6305.228209
318.76736,1000,6318.361114
262.36462,1000,6319.277274
-46.540123,1000,6338.530668
-66.6661,1000,6343.487488
217.45985,1000,6345.048928
106.896675,1000,6348.577658
-12.547531,1000,6351.407787
-56.65619,1000,6356.340684
205.2957,1000,6360.577436
108.45932,1000,6361.762275
478.07172,1000,6375.537084
426.16025,1000,6376.474629
900.90283,991,6395.469929
601.8081,1000,6401.041499
432.30444,1000,6402.586212
725.6587,1000,6406.082101
816.40234,1000,6408.839732
810.961,1000,6413.612318
489.03888,1000,6417.716382
843.06757,1000,6418.845466
889.73047,1000,6432.090174
627.5785,1000,6432.999579
907.106,929,6447.578352
808.7762,1000,6457.016772
907.6064,924,6457.769474
769.2826,1000,6458.574269
830.162,1000,6464.775409
589.90485,1000,6469.522477
803.8498,1000,6473.60508
748.87805,1000,6474.752333
730.19354,1000,6488.113919
847.0063,1000,6489.01542
788.5043,1000,6503.46362
903.1064,969,6511.178731
527.9034,1000,6513.668518
510.11783,1000,6514.478774
858.90753,1000,6520.747212
904.50574,955,6523.020551
722.3084,1000,6529.705797
551.57733,1000,6530.861804
766.9409,1000,6544.35339
406.49,1000,6545.270487
874.45856,1000,6559.764109
536.3694,1000,6567.437462
449.85312,1000,6569.903032
597.0894,1000,6570.75841
461.4579,1000,6576.998819
307.9718,1000,6579.220461
342.85333,1000,6585.727036
-115.72813,289,6586.090814
286.96854,1000,6586.872471
-81.35554,259,6591.399198
24.514872,1000,6600.307022
-23.076567,1000,6601.239562
357.04294,1000,6616.142038
612.8025,1000,6624.044901
419.6053,1000,6627.376299
825.69867,1000,6636.00713
176.98633,917,6638.011741
886.4938,1000,6643.103516
543.64514,1000,6643.910853
234.28961,1000,6648.573128
221.01837,1000,6657.648221
193.2056,1000,6658.59656
908.00824,920,6668.676109
781.10156,1000,6680.997287
919.6057,804,6681.752912
887.0594,1000,6684.298552
913.40485,866,6692.961518
664.0131,1000,6694.710105
629.3714,1000,6699.767971
917.8007,822,6704.795862
814.0916,1000,6705.041427
806.67444,1000,6713.793497
439.8745,1000,6724.722953
834.7916,1000,6736.763173
768.6141,1000,6737.50952
780.0091,1000,6740.022474
843.33575,1000,6748.651452
762.7566,1000,6750.376547
701.397,1000,6755.346219
873.42255,1000,6760.425956
757.64526,1000,6760.672164
264.15753,1000,6769.444855
503.8509,1000,6780.212502
724.5051,1000,6792.302832
759.1065,1000,6793.048629
683.5894,1000,6795.539829
757.67004,1000,6804.116513
338.48178,1000,6805.85801
533.70593,1000,6810.810063
614.7862,1000,6815.906021
678.9474,1000,6816.150387
574.7114,1000,6824.879084
71.12433,321,6833.870224
443.32986,1000,6835.95845
552.6061,1000,6848.141607
462.9585,1000,6848.891083
260.12473,1000,6851.41488
426.15073,1000,6860.000847
812.75287,1000,6861.748356
735.7737,1000,6866.666838
469.28485,1000,6871.914481
867.74994,1000,6880.726189
746.15607,1000,6889.442232
437.90118,1000,6891.478215
756.16724,1000,6903.565212
771.9106,1000,6904.305291
829.0882,1000,6906.815428
472.8128,1000,6915.415077
800.73816,1000,6917.148131
651.7806,1000,6922.099684
688.7333,1000,6927.418209
585.3943,1000,6936.235485
692.88184,1000,6945.150464
532.1034,1000,6947.237018
756.19165,1000,6959.46075
422.80344,1000,6960.21562
851.72363,1000,6962.742949
763.63544,1000,6971.48497
722.3029,1000,6973.260032
390.90488,1000,6978.202404
576.87213,1000,6983.463584
782.82043,1000,6992.25735
318.74548,1000,7001.09374
811.0396,1000,7003.146812
570.30133,1000,7015.378577
766.6773,1000,7016.132423
616.5112,1000,7018.695421
319.6679,1000,7027.411542
557.14685,1000,7029.162833
545.3943,1000,7034.156555
191.25778,1000,7039.506702
427.77383,1000,7048.406161
351.82294,1000,7057.39665
299.39542,1000,7059.495946
532.15375,1000,7071.710338
369.79477,1000,7072.478258
634.8294,1000,7075.036952
880.4786,1000,7083.749351
763.9474,1000,7085.515457
820.0065,1000,7090.565172
256.92804,1000,7095.994397
401.67007,1000,7105.043437
554.23505,1000,7113.966357
783.96265,1000,7116.044886
738.8065,1000,7128.207113
705.8309,1000,7128.951685
553.1449,1000,7131.437207
620.5409,1000,7140.069688
787.7889,1000,7141.813164
761.3853,1000,7146.773701
842.7683,1000,7152.046048
610.8422,1000,7160.796598
367.5288,1000,7169.659586
844.6691,1000,7171.836453
749.0644,1000,7183.982612
779.1245,1000,7184.737479
413.5097,1000,7187.27992
683.3347,1000,7196.090872
478.77536,1000,7197.837658
735.57117,1000,7202.82399
773.6504,1000,7208.122219
794.1628,1000,7216.87385
873.15656,1000,7225.743888
762.822,1000,7227.818562
841.18176,1000,7239.99838
729.9314,1000,7240.748334
384.5318,1000,7243.284019
889.3327,1000,7251.956086
511.47046,1000,7253.713841
479.30606,1000,7258.842194
483.93668,1000,7264.242161
872.8869,1000,7273.288661
904.0025,960,7282.220869
900.20105,998,7282.309599
908.599,914,7292.114136
610.6171,1000,7297.795171
756.6386,1000,7300.381084
852.22424,1000,7309.326032
691.30396,1000,7311.127174
513.71173,1000,7316.379041
391.17294,1000,7321.814905
633.82153,1000,7330.785225
784.6191,1000,7339.666759
871.4304,1000,7339.758951
390.06308,1000,7349.515274
719.0834,1000,7355.26223
346.37326,1000,7357.899107
604.552,1000,7366.674053
586.22284,1000,7368.462891
907.9029,921,7369.05309
763.7869,1000,7379.003591
766.9018,1000,7388.086352
540.7232,1000,7397.039819
880.7126,1000,7397.12776
466.6632,1000,7406.854674
649.2264,1000,7412.485712
396.57074,1000,7415.034537
413.32965,1000,7423.770802
893.4024,1000,7425.533542
884.6653,1000,7426.11635
835.6966,1000,7435.928683
876.7452,1000,7444.687324
663.8901,1000,7453.367946
438.20367,1000,7453.455658
654.107,1000,7463.059467
806.8999,1000,7468.638866
642.7539,1000,7471.19
846.7734,1000,7479.95856
757.58606,1000,7481.727442
679.7237,1000,7482.3095
381.60104,1000,7492.066888
841.8292,1000,7501.065438
422.02942,1000,7509.830862
368.74597,1000,7509.919399
346.8705,1000,7519.595771
814.8291,1000,7525.216437
772.7846,1000,7527.754123
761.4912,1000,7536.357848
373.11346,1000,7538.113081
863.6441,1000,7538.70463
872.02936,1000,7548.442386
889.2172,1000,7557.232563
888.8553,1000,7565.969125
441.66296,1000,7566.058625
841.3732,1000,7575.549014
534.74884,1000,7581.04957
849.2826,1000,7583.53777
833.5837,1000,7592.053459
889.62823,1000,7593.77764
882.5872,1000,7594.351084
809.4169,1000,7604.0208
718.48096,1000,7612.734997
823.0834,1000,7621.340336
816.66815,1000,7621.427856
791.3098,1000,7630.966995
872.77374,1000,7636.475875
840.7734,1000,7638.986596
510.22583,1000,7647.555238
417.7272,1000,7649.290239
566.672,1000,7649.867996
665.1814,1000,7659.610415
667.9766,1000,7668.460074
111.89258,1000,7677.199672
154.90068,1000,7677.287237
591.8241,1000,7686.943715
591.3173,1000,7692.562189
359.25473,1000,7695.112974
825.0072,1000,7703.975312
659.42053,1000,7705.768995
762.8784,1000,7706.359001
865.98724,1000,7716.240174
839.3987,1000,7725.150624
879.6703,1000,7733.95117
699.9996,1000,7734.040824
694.21295,1000,7743.711771
796.91376,1000,7749.274167
462.14282,1000,7751.900518
812.09454,1000,7760.531193
718.7162,1000,7762.279455
811.8867,1000,7762.859495
775.4628,1000,7772.702487
798.88324,1000,7781.557284
699.9996,1000,7790.331311
831.15216,1000,7790.420318
588.35443,1000,7799.997297
837.2631,1000,7805.499219
720.759,1000,7808.026296
814.67975,1000,7816.626339
514.4264,1000,7818.344274
435.38147,1000,7818.918056
448.3824,1000,7828.548486
-102.63069,219,7831.052365
195.07877,832,7836.693629
502.11807,1000,7837.325148
214.14801,930,7842.171237
-85.866295,674,7845.560161
380.6982,1000,7855.833536
526.3744,1000,7861.534423
-70.198204,1000,7872.830413
477.5836,1000,7874.585301
861.8108,1000,7884.888167
284.10202,1000,7887.42236
361.5349,1000,7893.091298
880.0686,1000,7893.717649
773.24255,1000,7898.473151
851.3918,1000,7901.817702
831.743,1000,7912.077729
241.05554,1000,7917.591193
752.5675,1000,7928.664146
900.4003,996,7930.189799
913.8041,862,7932.989147
856.0499,1000,7943.217941
906.0049,940,7946.209959
883.059,1000,7948.976132
909.4071,906,7952.540798
524.1915,1000,7954.461407
913.2024,868,7960.683287
538.2336,1000,7973.77711
449.64218,1000,7985.172474
785.1994,1000,7986.737425
900.80615,992,7989.123582
867.53406,1000,7999.780499
852.9075,1000,8002.760699
827.8377,1000,8005.511247
384.42477,1000,8009.026961
847.19104,1000,8010.911254
844.4481,1000,8017.005644
851.61316,1000,8029.780549
496.27332,1000,8040.787895
850.00635,1000,8042.306028
810.40125,1000,8044.639246
747.1073,834,8051.855605
620.7838,1000,8055.468181
616.85645,1000,8058.453947
766.9153,1000,8064.761306
717.9125,873,8065.813612
379.58783,1000,8066.789168
329.96304,1000,8086.199728
831.97485,1000,8097.767573
839.5085,1000,8099.318454
632.9532,1000,8101.711588
794.3923,1000,8108.860343
906.90704,931,8111.571485
893.08795,1000,8112.495615
889.1018,1000,8121.663771
483.0617,1000,8122.622177
871.1589,1000,8123.586058
403.32977,1000,8142.347205
192.24915,1000,8153.322643
146.57098,1000,8154.817528
114.529396,1000,8157.142806
-13.042933,1000,8164.207875
-10.344205,1000,8166.876792
-46.61898,1000,8167.805394
-87.05427,1000,8177.012349
-93.58889,1000,8177.973722
-92.48036,1000,8178.927029
-93.37663,1000,8198.091061
-92.48036,1000,8209.298733
-93.689995,1000,8210.831331
-93.31019,1000,8213.179377
-93.24239,1000,8220.278184
-84.126144,1000,8222.971177
-78.64685,1000,8223.886399
-80.19723,1000,8232.978919
-85.71345,1000,8233.929259
-83.387856,1000,8234.907752
119.29873,1000,8254.165245
338.66092,1000,8265.451311
517.32635,1000,8266.973202
322.2864,1000,8269.333395
346.66434,1000,8276.412456
208.47314,1000,8279.101584
217.68578,1000,8280.030388
283.5571,1000,8289.267905
283.33047,1000,8290.230749
370.9864,1000,8291.191671
522.57196,1000,8310.154213
919.60645,804,8321.363158
467.00607,1000,8321.363205
515.64264,1000,8322.876095
689.47626,1000,8325.225982
765.38873,1000,8335.119582
653.5295,1000,8336.047559
484.45856,1000,8345.240716
694.6211,1000,8346.203989
722.01196,1000,8347.167218
703.98737,1000,8366.277015
864.9187,1000,8377.424806
845.06024,1000,8377.424853
373.34958,1000,8378.956828
875.3595,1000,8381.308685
367.45203,1000,8391.13741
874.5543,1000,8392.061283
858.7662,1000,8401.560462
561.0752,1000,8402.552102
855.1723,1000,8403.53137
780.9594,1000,8422.838208
886.26166,1000,8434.252514
731.12726,1000,8434.252568
810.5466,1000,8435.815941
822.1194,1000,8438.214173
453.62888,1000,8448.103387
624.638,1000,8449.041252
352.8947,1000,8458.181634
621.0103,1000,8459.137846
811.04193,1000,8460.086853
879.3876,1000,8478.9717
848.8138,1000,8489.957836
659.9992,1000,8489.957885
515.1047,1000,8491.464056
709.23486,1000,8493.835095
914.3061,857,8496.537317
885.24524,1000,8503.579337
871.6394,1000,8513.597516
789.9688,1000,8514.567009
401.86908,1000,8515.538231
752.83405,1000,8534.636369
843.5222,1000,8545.942599
688.99304,1000,8545.942648
614.75586,1000,8547.446983
696.77246,1000,8549.772667
591.9969,1000,8552.437136
881.89233,1000,8559.458874
716.2633,1000,8569.446833
741.3821,1000,8570.395004
716.8637,1000,8571.347605
916.3994,836,8581.054799
922.90155,771,8588.463669
849.82623,1000,8601.003508
841.8234,1000,8602.498594
486.80188,1000,8604.828097
892.65576,1000,8607.517059
881.2108,1000,8614.739565
804.2624,1000,8624.964821
773.7546,1000,8625.951951
709.82025,1000,8626.929961
917.50085,825,8634.602929
878.42487,1000,8636.898785
719.7937,1000,8657.430471
887.14246,1000,8658.974737
764.62177,1000,8661.372923
629.7367,1000,8664.102493
838.85767,1000,8671.221828
893.0579,1000,8681.382841
825.271,1000,8682.355061
777.3611,1000,8683.324084
815.8909,1000,8691.105094
826.0595,1000,8693.353958
913.6064,864,8709.930677
890.29663,1000,8713.695428
855.7012,1000,8715.212308
813.62463,1000,8720.160985
865.3932,1000,8727.106977
581.0704,1000,8736.955164
605.4347,1000,8737.902006
516.7331,1000,8738.856686
252.7471,1000,8746.439236
299.22067,1000,8748.683254
-28.327404,1000,8765.324201
-24.731363,1000,8769.075214
-61.267124,1000,8770.590878
-51.219097,1000,8775.623943
-61.389317,1000,8782.673685
-74.19305,1000,8792.82585
-69.87909,1000,8793.784707
-73.68368,1000,8794.736471
-76.97309,1000,8802.326484
-8.772106,1000,8804.554153
-85.09247,337,8811.529196
-60.26456,1000,8820.994142
-78.7228,1000,8824.741302
19.20549,1000,8826.25297
-66.77695,1000,8831.283814
-87.615326,1000,8838.367464
-79.01781,473,8847.462161
-49.84304,1000,8849.487317
-21.052172,1000,8850.447227
-83.03298,498,8852.641987
-40.789413,1000,8858.115823
18.243614,1000,8860.359386
-1.0598826,1000,8867.358168
-36.101986,1000,8882.202099
-17.525246,1000,8887.250216
-10.4039755,1000,8894.337458
17.021866,1000,8903.285944
111.89523,1000,8905.303237
52.59871,1000,8906.264985
-6.5741215,1000,8908.473073
-29.053747,1000,8913.99084
25.00127,1000,8916.235779
-37.90824,1000,8923.22053
-36.169952,1000,8937.8428
54.109886,1000,8942.869631
-28.571226,1000,8949.899609
-37.88795,1000,8959.015176
47.368538,1000,8961.011099
63.793488,1000,8961.959707
35.594635,1000,8964.105173
66.05185,1000,8969.499851
-72.75383,489,8970.07717
-48.904835,1000,8971.765324
-27.27239,1000,8978.821411
419.28757,1000,8993.705979
916.30176,837,9005.720055
750.85364,1000,9005.790984
916.70184,833,9007.524601
914.10425,859,9012.076969
322.14075,1000,9017.767585
799.67316,1000,9025.439284
738.1921,1000,9026.013638
852.8686,1000,9027.700132
896.4731,1000,9034.745011
854.7378,1000,9049.504858
919.2013,808,9050.867842
929.4015,706,9057.245352
889.0576,1000,9061.668957
806.98267,1000,9063.44994
546.8746,1000,9068.150594
876.35895,1000,9081.537339
852.8731,1000,9082.116099
843.7591,1000,9083.807367
858.77094,1000,9090.825696
835.2624,1000,9105.465497
813.05066,1000,9106.840297
248.98895,1000,9113.218425
709.37476,1000,9117.743292
822.80365,1000,9119.497635
417.34546,1000,9124.056234
259.5842,1000,9137.307604
247.5133,1000,9137.891171
374.8158,1000,9139.578163
245.19095,1000,9146.580717
-79.99934,1000,9161.444294
-79.45145,1000,9162.801575
-78.94658,1000,9169.109069
-85.86499,1000,9173.515383
-65.75309,1000,9175.274923
-70.87304,1000,9179.877241
-51.29861,1000,9193.215128
153.84642,1000,9193.802503
78.5716,1000,9195.536236
468.1816,1000,9202.761436
463.82938,1000,9217.787608
376.04584,1000,9219.189738
487.68878,1000,9225.616508
314.03314,1000,9230.125109
833.12415,1000,9231.889936
846.82086,1000,9236.533791
369.79422,1000,9250.057096
547.253,1000,9250.644314
603.4665,1000,9252.356805
772.35254,1000,9259.439768
657.38025,1000,9274.344325
815.55194,1000,9275.723238
557.4896,1000,9282.165518
277.8461,1000,9286.598474
933.30133,667,9288.248128
780.7995,1000,9288.386284
930.6056,694,9289.244571
649.2246,1000,9292.991842
918.50586,815,9305.310812
769.27,1000,9308.580261
935.00476,650,9312.20003
593.1136,1000,9330.310263
890.1764,1000,9337.918624
883.7247,1000,9342.666065
768.42065,1000,9344.294894
837.0479,1000,9344.433825
840.0863,1000,9345.280376
866.9219,1000,9349.205078
753.9387,1000,9361.681367
550.69464,1000,9364.997669
870.597,1000,9368.663149
651.8631,1000,9386.91238
886.0716,1000,9394.622695
217.72064,1000,9399.013968
329.03784,1000,9400.645386
816.6743,1000,9400.785209
134.1974,1000,9401.641603
223.98248,1000,9405.40838
124.35432,1000,9417.869012
506.17532,1000,9421.199057
104.816055,1000,9424.87545
-87.30083,1000,9443.056055
-68.749275,1000,9450.874376
-62.58446,1000,9455.255933
-70.69537,1000,9456.871616
-52.530857,1000,9457.01003
-62.06858,1000,9457.848781
-79.35021,1000,9461.512716
-82.63809,1000,9473.398114
-79.932495,1000,9476.609402
-75.17677,1000,9480.144231
-68.964905,1000,9497.805442
48.438183,1000,9505.359624
-146.72723,957,9507.58801
142.85736,1000,9511.687509
51.724453,1000,9511.828956
41.868984,1000,9512.725296
19.849304,306,9515.207217
160.72635,1000,9516.567009
215.06804,1000,9528.900453
213.99194,1000,9532.187169
319.13934,1000,9535.83414
148.99188,1000,9561.79209
456.77313,1000,9563.851935
505.96655,1000,9567.959203
514.331,1000,9568.102752
411.5459,1000,9568.979429
450.55783,1000,9571.405178
648.4567,1000,9572.789354
73.91187,1000,9585.287034
460.27994,1000,9588.604431
570.70135,1000,9592.301383
664.1575,1000,9618.077676
507.77792,1000,9620.08474
584.75464,1000,9624.093706
260.41895,1000,9624.237977
803.9268,1000,9625.097744
337.92624,1000,9627.523529
544.4533,1000,9628.893271
440.64487,1000,9641.260263
221.63248,1000,9644.612241
237.97412,1000,9648.283103
418.62863,1000,9674.558404
774.56885,1000,9676.618622
310.65317,1000,9680.720569
754.9485,1000,9680.861552
786.13184,1000,9681.72785
279.5569,1000,9684.169782
739.72107,1000,9685.568259
451.08945,1000,9698.132157
867.54004,1000,9701.521551
271.1609,1000,9705.206916
306.14957,1000,9731.283681
411.47064,1000,9733.287828
312.1811,1000,9737.262272
165.7758,1000,9737.402552
139.57831,1000,9738.251314
99.99702,1000,9740.679852
249.68875,1000,9742.06396
441.2488,1000,9754.275672
182.68033,1000,9757.559705
304.25098,1000,9761.180645
934.9041,651,9773.646692
163.7768,1000,9787.016037
-31.740349,1000,9789.06601
470.94345,1000,9793.16907
-5.7231636,1000,9794.170341
189.38434,1000,9796.616512
685.7205,1000,9797.994355
244.20363,1000,9810.381634
318.29675,1000,9813.694536
398.1778,1000,9817.366676
673.9722,1000,9830.038372
162.24297,1000,9843.458753
350.91638,1000,9845.474888
163.83875,1000,9849.445557
306.03564,1000,9850.410439
579.3061,1000,9852.791722
165.01251,1000,9854.142415
236.76483,1000,9866.386007
614.7247,1000,9869.662411
634.47876,1000,9873.248207
860.2999,1000,9885.545306
914.70807,853,9892.511649
871.2367,1000,9898.627371
317.2615,1000,9904.564785
697.26056,1000,9905.535487
888.5601,1000,9907.918435
797.22955,1000,9909.271064
907.312,927,9917.544
635.59174,1000,9924.957335
848.22955,1000,9928.610007
945.7007,543,9936.025753
622.5772,1000,9941.283329
875.53406,1000,9948.47646
683.87494,1000,9954.765598
52.439774,1000,9960.802977
804.294,1000,9964.13836
833.52856,1000,9965.479568
603.5712,1000,9973.51127
892.28827,1000,9980.870582
804.6114,1000,9984.539792
913.61115,864,9989.543673
858.9075,1000,9991.956901
803.33984,1000,10004.175673
398.06525,1000,10010.272799
886.17163,1000,10016.351971
360.71017,1000,10019.720169
302.77325,1000,10021.080659
356.45258,1000,10029.237849
457.04312,1000,10036.570127
512.7898,1000,10040.191072
365.27332,1000,10045.1285
871.9003,1000,10047.597892
870.0499,1000,10059.835706
820.5359,1000,10066.0441
550.6523,1000,10072.083947
806.72595,1000,10075.435412
631.8145,1000,10076.802432
808.7684,1000,10085.066648
812.3425,1000,10092.503763
669.74567,1000,10096.130145
852.38654,1000,10101.070422
826.614,1000,10103.47085
859.6078,1000,10115.568208
879.6731,1000,10121.678108
647.53723,586,10124.791718
104.20009,397,10125.252005
870.88196,1000,10127.65864
825.43353,1000,10131.007508
816.3853,1000,10132.367543
677.7814,1000,10140.723834
609.0963,1000,10151.801321
800.72284,1000,10156.820713
552.69855,1000,10171.757119
853.68036,1000,10177.960696
593.6575,1000,10181.158194
782.9875,1000,10181.632471
688.5871,1000,10184.0675
797.2657,1000,10187.486065
445.72937,1000,10188.876662
711.2673,1000,10197.177553
949.2021,508,10200.357583
889.2971,1000,10208.113355
862.7427,1000,10213.087659
900.3015,997,10233.721668
849.1673,1000,10237.078369
289.60596,1000,10237.550159
694.7146,1000,10239.949251
861.6932,1000,10243.298483
873.59686,1000,10244.659247
874.5495,1000,10252.968578
660.61017,1000,10256.302808
834.71027,1000,10264.188018
21.795399,1000,10269.336921
510.35373,1000,10290.125388
629.1091,1000,10293.503739
65.49255,1000,10293.974917
249.80502,1000,10296.395432
335.08337,1000,10299.774482
131.22626,1000,10301.160994
199.37787,1000,10309.335976
297.98816,1000,10312.591901
1.5880564,1000,10320.360267
-56.953377,1000,10325.444157
-83.7126,1000,10346.375419
-73.683716,1000,10349.765182
-79.52153,1000,10350.244727
-60.713634,1000,10352.69249
-66.56459,1000,10356.108737
-71.11849,1000,10357.485091
-31.249525,1000,10365.876677
81.23007,1000,10369.203037
200.97096,1000,10377.143897
-70.14874,1000,10382.224539
241.37613,1000,10403.223011
299.99667,1000,10406.641867
264.7398,1000,10407.118035
327.1163,1000,10409.542419
272.4091,1000,10412.9279
292.5186,1000,10414.300334
374.99573,1000,10422.727655
228.56668,1000,10426.136751
464.5612,1000,10434.06889
625.75024,1000,10439.141849
781.412,1000,10460.3155
548.9474,1000,10463.71994
342.2394,1000,10464.192801
868.54016,1000,10466.601197
852.55676,1000,10469.959711
833.5876,1000,10471.356129
820.23663,1000,10479.629883
401.66724,1000,10482.906998
808.793,1000,10490.657884
778.4752,1000,10495.692397
17.303041,1000,10516.223486
689.67487,1000,10519.548191
880.0136,1000,10520.018959
206.1178,1000,10522.429491
457.6886,1000,10525.792129
280.43042,1000,10527.144401
175.40536,1000,10535.335195
192.67812,1000,10538.594649
260.65112,1000,10546.312072
221.02841,1000,10551.392235
-90.50552,1000,10571.967741
-93.078735,1000,10575.285084
-93.629715,1000,10575.750176
-93.17321,1000,10578.117442
-93.35463,1000,10581.424851
-93.54753,1000,10582.758231
-92.69988,1000,10590.785527
-92.217064,1000,10593.990496
-93.33248,1000,10601.710869
-93.19643,1000,10606.660344
-84.61455,1000,10627.263366
-83.60571,1000,10630.588498
-79.72889,1000,10631.051153
-85.71345,1000,10633.416777
-83.44286,1000,10636.733803
-80.58184,1000,10638.082381
25.828245,1000,10646.324818
128.29617,1000,10649.620052
215.97157,1000,10657.431221
455.9554,1000,10662.445913
176.8169,1000,10683.270857
880.84985,1000,10686.649188
743.6445,1000,10687.125745
393.46112,1000,10689.55575
546.19916,1000,10692.947925
886.5819,1000,10694.318052
326.56912,1000,10702.525733
415.15015,1000,10705.78457
802.68427,1000,10713.480749
864.7164,1000,10718.417834
642.76605,1000,10739.033754
722.7477,1000,10742.383252
565.50134,1000,10742.852207
777.1985,1000,10745.249821
