#{"t_start": 1734382690.4546685, "env_id": "None"}
r,l,t
687.5882,1000,7594.832341
456.30865,1000,7601.484855
741.51166,1000,7606.88447
775.4304,1000,7613.487849
777.4817,1000,7619.147599
269.99548,1000,7619.738438
872.4225,1000,7622.483687
832.44214,1000,7622.708378
811.1233,1000,7623.038006
832.39685,1000,7695.08771
935.80524,642,7697.24293
514.0913,1000,7697.471982
682.155,1000,7704.269803
276.61905,1000,7709.828699
873.6057,1000,7722.447401
841.38104,1000,7723.054031
630.5085,1000,7725.848988
896.26697,1000,7726.078394
573.1534,1000,7726.416297
448.1886,1000,7749.514059
576.70624,1000,7751.708314
869.93945,1000,7751.950146
876.3623,1000,7758.905389
842.66437,1000,7764.531476
913.8092,862,7773.110321
489.17856,1000,7777.19432
844.08826,1000,7777.799919
482.45984,1000,7780.825922
201.3197,1000,7781.164187
760.8464,1000,7803.918847
