#{"t_start": 1734491947.5155394, "env_id": "None"}
r,l,t
289.07382,1000,25661.111426
304.75742,1000,25662.766646
197.73123,1000,25662.766695
225.87437,1000,25665.77946
180.6408,1000,25666.877788
521.82416,1000,25672.049617
195.59268,1000,25673.833339
375.4565,1000,25683.056293
315.0896,1000,25685.368082
294.4593,1000,25695.122826
285.15433,1000,25706.644564
181.96284,1000,25710.181413
331.5021,1000,25723.990556
390.34344,1000,25726.849073
379.16254,1000,25732.014786
33.015503,255,25737.318053
156.93968,1000,25748.840051
398.39984,1000,25763.73008
239.67987,1000,25781.633248
276.30197,1000,25799.465176
500.60797,1000,25809.201652
155.5508,1000,25810.97845
576.00195,1000,25819.499381
392.85342,1000,25820.200078
273.33087,1000,25823.60952
233.33018,1000,25823.609568
174.01831,1000,25827.167305
209.67354,1000,25827.167356
254.38452,1000,25828.26715
491.75705,1000,25838.711797
370.58435,1000,25851.861123
356.5992,1000,25866.927708
667.12537,1000,25868.02532
505.73117,1000,25879.07374
689.70544,1000,25885.496673
342.85324,1000,25887.823622
452.7239,1000,25890.154701
636.84174,1000,25892.483828
303.61142,1000,25926.003352
346.48962,1000,25930.641771
248.11859,1000,25940.730176
222.36362,1000,25941.287991
714.2851,1000,25955.181197
228.56714,1000,25955.181252
188.81497,1000,25959.278833
338.927,1000,25962.690963
513.7175,1000,25978.868049
323.8637,1000,25982.963402
220.55283,1000,25984.746639
98.32512,543,25985.849706
196.66205,1000,25986.412942
371.90692,1000,25991.742739
87.65846,854,25996.3946
495.8144,1000,26003.333984
179.65633,1000,26006.200644
294.81985,1000,26008.521019
491.8326,1000,26010.296748
640.1691,1000,26017.753928
477.46158,1000,26025.74501
276.5388,1000,26026.445562
207.68802,1000,26027.538783
559.86084,1000,26028.139675
431.59592,1000,26028.139723
714.036,1000,26028.139739
38.048523,1000,26028.139751
283.5075,1000,26032.208254
496.60602,1000,26036.298595
276.14212,1000,26036.298643
190.90547,1000,26036.869575
250.47781,1000,26036.869624
467.21014,1000,26048.896676
213.17725,815,26051.208967
314.23544,1000,26055.810369
268.96487,778,26060.416491
306.8785,671,26061.663638
6.0607224,208,26061.663688
361.3659,823,26066.268976
154.90254,1000,26082.33777
224.90494,1000,26084.653908
297.18558,677,26101.316777
171.80934,1000,26104.861761
250.76877,1000,26111.777406
212.72253,1000,26114.63099
134.68896,1000,26122.049108
211.35321,1000,26127.905327
124.05928,411,26127.905375
501.37274,1000,26135.365221
190.4529,1000,26139.986327
791.8961,1000,26144.068182
400.07672,903,26145.706882
292.22153,1000,26148.025948
333.8196,1000,26152.652605
488.02286,1000,26159.047991
245.58588,1000,26160.830107
366.885,1000,26163.15361
352.45563,1000,26166.014652
385.14642,1000,26170.641178
219.99527,1000,26182.690565
276.30273,1000,26189.063093
167.14304,1000,26190.27527
0.27804565,691,26218.94727
369.2286,1000,26221.261639
281.24518,1000,26225.338983
183.9332,677,26229.962516
78.21661,1000,26229.962565
287.21527,1000,26231.054217
344.44217,1000,26236.867562
362.49622,1000,26238.638124
266.45493,1000,26240.455949
304.57556,1000,26240.455997
173.04506,1000,26243.453116
421.8935,1000,26244.545023
179.71945,1000,26260.640944
330.18384,1000,26262.954099
321.82785,1000,26272.669823
40.757187,367,26273.364056
183.52162,1000,26284.168763
318.23404,1000,26301.506331
272.08853,1000,26304.351197
256.68436,1000,26309.48421
236.80081,1000,26314.76364
418.18347,766,26321.643004
37.03843,1000,26326.238112
512.12463,1000,26341.070364
344.43942,1000,26358.860576
321.04855,1000,26376.6815
353.21207,1000,26386.398767
376.50784,1000,26388.16837
127.936485,1000,26397.349786
374.67914,1000,26400.746409
231.28394,1000,26400.746457
495.74814,1000,26404.28349
215.63158,1000,26404.283541
493.05908,1000,26405.375355
289.23602,1000,26428.745672
207.39346,503,26435.069277
336.81946,1000,26443.670769
162.40695,1000,26444.755915
350.69925,1000,26461.930751
66.11285,1000,26464.227674
233.32887,1000,26468.805902
171.48401,433,26473.911613
371.3534,843,26476.74209
163.14255,423,26481.313375
472.40033,572,26487.632
190.3182,1000,26501.879691
447.53662,1000,26506.465408
650.7446,800,26508.765458
292.1521,1000,26516.324089
227.52158,1000,26530.635436
713.72534,1000,26530.635488
317.44293,1000,26534.699872
473.28522,1000,26538.082237
502.35928,1000,26554.124754
410.06415,1000,26558.163197
285.45053,1000,26559.934798
235.54398,1000,26561.027255
416.66302,1000,26561.584017
293.93475,1000,26571.448964
330.10303,1000,26578.351341
513.0012,1000,26581.207669
363.87366,1000,26583.520394
319.55414,1000,26585.293126
313.03934,1000,26592.763685
181.54892,1000,26600.776836
616.32574,1000,26601.477212
250.98907,1000,26602.575495
324.34976,1000,26603.174098
508.24652,1000,26603.174144
676.63184,1000,26603.174162
213.16281,1000,26603.174174
423.21527,1000,26607.25981
253.32913,1000,26611.541964
321.59787,1000,26611.542014
197.29285,1000,26612.115662
354.88232,1000,26612.11571
446.75864,1000,26626.494321
499.99667,1000,26631.116621
308.91724,1000,26635.736584
428.68375,1000,26636.980272
213.0946,1000,26641.618483
166.44267,1000,26657.770837
455.15573,1000,26660.086996
65.38433,1000,26676.755982
855.5545,1000,26680.300215
434.80545,1000,26687.233497
208.40787,1000,26690.095444
449.81067,1000,26697.572243
746.4657,1000,26703.438241
339.55664,1000,26703.438291
454.54068,1000,26710.932227
157.62216,1000,26715.581769
759.6533,1000,26719.681613
391.2879,1000,26723.640779
603.29474,1000,26728.294448
183.21188,1000,26736.47841
247.68814,1000,26738.810493
105.4765,1000,26741.675889
246.14957,1000,26746.317902
313.52957,906,26751.495583
361.1828,933,26756.133004
313.52914,1000,26758.462427
322.21814,1000,26764.868929
475.6545,1000,26766.11309
358.46738,1000,26797.295066
239.15634,1000,26806.0346
563.00543,1000,26807.136515
526.5787,1000,26812.970939
396.37268,1000,26816.398664
412.88965,1000,26816.398714
552.17004,1000,26819.416755
288.31146,1000,26820.51762
236.7301,1000,26836.706221
741.2226,1000,26839.02873
47.312424,230,26844.1988
566.669,1000,26848.831778
490.03687,1000,26849.534974
168.96832,419,26854.182138
266.40784,1000,26860.439179
542.17267,1000,26877.841471
360.7126,1000,26880.716287
701.7201,841,26882.508608
394.73517,1000,26885.92848
429.40692,1000,26891.268776
144.54526,408,26894.151639
365.7953,1000,26898.253049
417.9252,1000,26902.897478
616.85614,883,26913.771191
707.94635,1000,26917.860003
393.58633,1000,26935.752328
148.24812,1000,26953.69691
334.779,1000,26963.506386
291.888,1000,26965.479072
524.99646,1000,26978.152133
341.63596,1000,26978.152183
378.2575,1000,26981.704354
331.99487,1000,26982.804055
381.19827,1000,27006.400091
139.4842,857,27012.229104
429.4074,1000,27012.78751
223.22737,1000,27021.496837
394.65726,1000,27022.597153
143.51799,559,27027.232768
483.32962,1000,27040.01071
896.14124,1000,27042.335398
306.24576,1000,27046.967988
331.1553,1000,27052.144907
394.9104,1000,27055.015926
359.27884,1000,27059.651273
427.39236,1000,27066.066459
-19.508652,687,27074.780821
427.4698,1000,27080.500277
412.10623,1000,27085.139863
595.2414,918,27085.845213
301.89426,1000,27087.489496
174.20389,654,27094.432623
133.11497,930,27098.515939
168.6677,816,27108.295936
544.6001,1000,27109.553226
486.4359,1000,27109.553281
366.66232,1000,27113.639539
523.7309,1000,27117.047152
105.82451,583,27134.961431
424.26862,1000,27137.285511
595.3369,1000,27140.149546
467.5637,1000,27140.708489
325.16696,1000,27150.62468
833.3361,1000,27157.542728
488.23172,1000,27160.402208
310.1793,1000,27162.719054
524.5584,1000,27164.495654
445.7704,1000,27171.948887
760.90686,1000,27179.940038
158.38643,1000,27180.638528
245.51044,1000,27181.739096
417.72754,1000,27182.343367
212.10081,1000,27182.343414
885.08734,1000,27182.343432
849.6168,1000,27182.343444
204.5931,1000,27186.440369
740.7486,1000,27190.534423
291.71564,1000,27191.112189
173.352,1000,27191.112241
329.59915,1000,27205.54248
255.38272,840,27206.240731
341.37714,1000,27210.181978
208.72205,1000,27216.028984
262.41275,1000,27220.651069
806.8142,1000,27239.072081
173.26855,1000,27259.304246
208.03534,859,27262.173844
517.4567,1000,27266.270865
412.36478,1000,27269.140434
385.52905,1000,27276.616156
71.92901,1000,27282.460493
422.16547,821,27294.554724
115.11333,939,27302.045213
154.89726,1000,27302.603507
215.43246,1000,27307.424651
147.68443,785,27308.667767
128.73001,576,27315.058882
252.93631,1000,27315.61972
272.9861,1000,27317.939443
576.2561,1000,27320.797546
251.16791,1000,27325.411813
624.81,1000,27330.556782
285.61624,1000,27335.168405
300.64725,1000,27345.05053
254.08078,1000,27384.579664
369.08713,1000,27385.674732
452.53745,1000,27391.506523
403.71884,956,27392.060835
218.17708,1000,27394.930308
231.16446,1000,27394.930357
419.73297,1000,27399.001438
103.51549,654,27400.77527
214.54044,758,27401.869751
234.36212,1000,27415.075463
593.34,1000,27422.475859
479.43488,1000,27427.059349
361.5339,1000,27427.753441
403.6454,1000,27438.491597
307.28082,1000,27455.716109
306.58942,1000,27458.556527
282.34973,1000,27460.32792
843.8612,1000,27463.701348
642.1889,1000,27468.96902
13.637306,1000,27471.820031
312.33795,1000,27475.890467
547.6223,1000,27480.502384
51.516106,1000,27491.34909
319.24185,1000,27495.435842
238.02365,1000,27513.260566
121.08592,1000,27531.102134
239.03632,1000,27542.617941
37.515854,242,27554.088135
338.4812,1000,27555.197813
447.09778,1000,27555.197859
525.93176,1000,27559.80087
265.18323,1000,27583.193303
190.41574,1000,27589.033155
443.79056,1000,27589.585378
377.26797,1000,27598.204821
421.03232,1000,27603.886027
179.87576,364,27603.886078
170.67287,1000,27616.522109
557.4514,1000,27618.819561
312.58286,1000,27623.402583
312.33365,1000,27628.518701
653.3451,1000,27631.351874
367.79196,1000,27635.93169
207.94246,1000,27642.262834
344.84882,1000,27650.872289
327.11368,1000,27656.529954
260.59302,1000,27661.123019
398.25345,1000,27661.817364
162.1913,1000,27663.447026
40.352257,1000,27670.330595
401.76193,1000,27674.577071
316.37796,1000,27684.302165
498.58783,1000,27685.551357
315.83713,1000,27685.551404
183.734,1000,27689.666682
248.41562,883,27690.785363
141.93292,1000,27693.138333
193.28146,1000,27711.029336
552.781,1000,27713.34776
151.79417,1000,27716.208036
676.7102,1000,27716.767408
451.49368,1000,27726.705593
330.0658,1000,27733.647887
286.6625,1000,27736.518908
404.19754,1000,27738.845019
68.38444,1000,27740.632523
179.6005,1000,27748.112849
-15.887309,1000,27756.142483
424.74768,1000,27756.845258
250.31421,1000,27757.948186
26.761793,1000,27758.539187
601.6365,1000,27758.539239
192.92471,1000,27758.539259
633.8191,1000,27762.63368
75.03819,361,27763.191103
168.04022,1000,27766.746927
83.27821,1000,27767.323467
421.42505,1000,27767.323515
199.99518,1000,27781.778312
333.1934,1000,27782.485692
319.00916,1000,27786.461438
170.26591,1000,27792.340935
293.332,1000,27796.994055
-58.403267,293,27798.095931
220.55309,1000,27815.518111
314.9223,1000,27835.802856
66.12403,1000,27838.677713
277.54904,1000,27842.777626
241.2923,1000,27845.655867
13.713381,1000,27853.157421
599.99866,1000,27859.023875
379.017,1000,27871.120246
428.84277,1000,27878.596982
345.68924,1000,27879.15375
455.96765,1000,27883.786413
599.69403,1000,27885.032137
382.01013,1000,27891.43368
17.057941,1000,27891.990765
358.89963,1000,27894.318258
174.76,1000,27897.183835
544.293,1000,27901.807858
346.49002,1000,27906.980045
36.46251,266,27911.075048
413.3031,1000,27911.635282
332.05115,1000,27921.576194
379.44705,1000,27961.423015
457.0889,1000,27962.524006
437.66608,1000,27968.391439
793.2443,1000,27968.949658
454.0021,1000,27971.822838
282.58844,1000,27975.926043
760.3848,1000,27977.715792
206.70496,1000,27978.820483
65.62109,567,27992.196506
165.0557,1000,27999.713817
604.63226,1000,28004.549837
269.77032,1000,28005.255174
268.24823,959,28012.770538
151.74335,1000,28016.186901
258.37924,1000,28033.651567
293.49747,1000,28038.309064
236.95285,1000,28041.714645
111.65462,1000,28047.038426
411.6939,847,28049.916884
130.25949,1000,28049.916938
412.735,1000,28054.004202
227.13307,1000,28058.638915
324.02722,1000,28069.496692
500.75613,1000,28073.58436
574.75256,971,28074.827883
161.4129,906,28079.459625
106.755356,501,28082.879419
279.86032,478,28092.69215
566.669,1000,28109.599458
381.20206,1000,28121.187883
523.0777,1000,28132.797713
513.7149,1000,28162.146679
462.8901,1000,28168.021926
295.01648,1000,28168.58434
206.9863,1000,28177.313914
409.73715,1000,28183.049516
611.86615,1000,28183.049569
346.03973,1000,28195.836712
673.1196,1000,28198.158941
411.54694,1000,28202.789112
289.6062,1000,28210.811785
388.71686,1000,28215.439465
492.70236,1000,28221.838889
118.06641,1000,28230.55705
595.3677,1000,28236.273947
223.806,1000,28240.910262
433.77997,1000,28241.609648
147.64458,1000,28250.194327
184.86594,1000,28254.295223
336.818,1000,28264.052806
391.0343,1000,28265.312462
341.55447,1000,28265.312511
329.06137,1000,28269.402539
509.11725,1000,28270.500273
467.0061,1000,28272.823026
684.5471,667,28288.437641
215.6139,1000,28290.759793
209.52051,1000,28293.093432
172.72253,1000,28295.970198
411.03784,1000,28296.528268
211.03467,1000,28306.485382
296.6054,1000,28313.427449
589.1877,1000,28316.294004
871.31854,1000,28318.618221
146.26385,1000,28320.411254
536.68835,1000,28327.916941
275.90765,1000,28335.986103
154.8976,1000,28337.774665
490.9057,1000,28338.369261
94.53689,1000,28338.369308
401.76196,1000,28338.369326
558.6182,1000,28342.460471
508.41156,1000,28343.017894
645.213,517,28346.771035
135.68613,1000,28346.771085
230.88101,1000,28347.341726
472.9138,1000,28347.341772
387.53983,1000,28361.744648
242.69263,1000,28362.443049
51.725403,1000,28366.383378
312.8999,1000,28376.832681
459.60046,1000,28377.929024
285.9037,1000,28415.479503
229.41188,1000,28418.336327
334.94064,1000,28422.419172
345.8972,1000,28425.2803
358.39206,510,28428.143927
468.80273,1000,28432.776082
334.15897,1000,28438.633256
530.9953,1000,28450.695377
248.98885,1000,28458.152082
166.66228,1000,28458.710157
106.893326,1000,28463.346251
248.58664,1000,28464.589009
446.75958,1000,28470.989187
340.73608,1000,28471.548501
435.59915,1000,28473.875359
269.99893,1000,28476.741042
246.87009,1000,28486.504102
210.57584,1000,28490.583574
485.66495,1000,28491.143164
199.29526,1000,28501.06014
170.15384,761,28523.442796
222.5094,493,28526.994338
285.76672,1000,28540.834269
212.94492,1000,28541.926975
67.807816,1000,28547.777468
322.81442,1000,28548.335474
273.08398,1000,28551.198165
94.2124,1000,28555.285912
169.83676,1000,28557.074225
620.85895,1000,28558.174409
209.59271,1000,28571.516617
425.41876,1000,28578.986562
365.45096,1000,28583.621981
222.02899,1000,28584.324143
184.24213,1000,28591.815295
587.7407,1000,28595.228738
161.85742,635,28603.946357
399.01328,964,28608.045174
411.6239,1000,28612.672692
515.3831,1000,28617.300929
537.67786,1000,28620.699498
154.7138,1000,28628.848248
265.5158,1000,28632.92697
81.01802,726,28635.788049
329.5038,1000,28637.57261
164.40405,1000,28648.419798
71.92924,1000,28652.504888
235.36172,1000,28653.744223
143.7453,1000,28658.374582
743.75635,1000,28671.521456
376.91882,1000,28688.326548
467.4817,1000,28699.858554
165.12949,929,28699.858603
722.64966,1000,28746.600025
322.5304,1000,28747.151503
257.7393,516,28748.928573
407.2426,1000,28755.837575
383.54877,1000,28761.545509
434.00967,1000,28761.545559
409.48892,1000,28774.260714
320.3341,1000,28776.574793
657.25385,1000,28781.189759
689.47784,1000,28789.18387
11.796883,342,28789.183923
414.4887,1000,28800.127931
228.169,1000,28808.775732
172.44122,1000,28819.039692
262.0024,1000,28828.219228
362.53635,1000,28832.282223
414.8478,1000,28841.999606
274.14532,1000,28843.25516
525.4142,1000,28843.255207
195.33774,517,28846.098653
289.08646,1000,28847.333644
451.17648,1000,28848.426316
349.99686,1000,28850.737022
447.90167,1000,28866.241247
335.37195,1000,28868.54746
422.7229,1000,28870.85678
203.22235,1000,28873.699444
269.8585,1000,28874.251128
524.06506,1000,28884.097187
320.52588,1000,28890.968392
251.8472,1000,28893.809371
160.11137,1000,28896.116025
84.56243,1000,28897.889684
10.4567795,242,28900.736723
318.11386,1000,28905.33677
247.96991,1000,28913.301209
237.97458,1000,28915.077321
330.33575,1000,28915.662219
281.98276,1000,28915.662272
732.7447,1000,28915.66229
392.85324,1000,28919.720027
374.0221,1000,28920.271784
245.56094,1000,28923.81146
280.27707,1000,28923.81151
880.8514,1000,28924.377327
83.4516,1000,28924.377375
86.027405,486,28938.115272
249.99524,1000,28938.666973
287.31894,1000,28939.36487
710.4919,1000,28943.27621
127.7945,1000,28953.67467
578.97925,1000,28954.76506
111.01547,536,28962.343197
181.59259,842,28972.060582
175.40729,1000,28992.199533
462.49805,1000,28995.062201
10.422745,330,28998.454101
452.52615,1000,28999.154467
52.598656,1000,29002.016965
223.83916,1000,29004.87722
481.39154,1000,29009.500336
226.88934,957,29010.05686
201.7496,1000,29015.362776
398.18985,1000,29035.397325
311.96677,1000,29040.01598
330.55112,1000,29041.256141
5.2640057,1000,29047.867681
186.1311,1000,29048.430047
263.98322,1000,29050.754827
346.94135,1000,29053.606551
433.803,1000,29067.434378
595.811,1000,29067.988301
441.09152,1000,29077.900913
141.83209,991,29098.609529
230.87839,1000,29100.242909
505.94766,1000,29117.594833
230.9818,1000,29118.692097
323.87604,1000,29125.079301
375.1509,1000,29127.937909
784.33545,1000,29132.012635
334.20743,1000,29133.790353
425.5224,1000,29134.883744
719.72534,1000,29148.123458
452.89777,1000,29155.541855
726.26245,1000,29160.137501
190.09918,1000,29160.836163
374.06924,1000,29171.637593
418.98306,1000,29180.286013
596.42615,1000,29184.345848
369.74634,1000,29188.940783
186.99063,1000,29193.530688
248.58691,1000,29196.912193
286.15555,446,29200.437742
467.4705,1000,29205.036091
433.32974,1000,29209.09641
106.89366,1000,29211.948216
324.7455,1000,29213.724066
131.17233,804,29218.875073
589.0491,1000,29224.610979
350.1799,1000,29228.663712
243.96738,1000,29247.65622
247.39838,1000,29264.479274
399.996,1000,29276.050997
259.70767,1000,29276.051047
86.007,530,29304.751438
33.965805,774,29320.267588
476.78708,1000,29322.5763
399.9951,1000,29323.127591
99.200264,1000,29324.900469
855.23065,1000,29337.456713
460.6512,1000,29350.166325
355.8257,1000,29352.478386
259.4737,1000,29357.078498
80.67821,608,29360.458421
256.90918,1000,29365.056575
535.9959,1000,29365.056627
125.43457,515,29374.226154
402.10587,1000,29375.995479
6.531273,315,29386.358534
222.36589,1000,29394.834613
629.4208,1000,29403.993029
659.85614,1000,29408.047526
443.6204,1000,29417.758435
236.47339,1000,29419.005556
171.89876,1000,29419.005604
355.19217,1000,29421.849143
262.3147,1000,29423.270888
378.42636,1000,29424.368473
316.0542,1000,29426.67944
220.68546,1000,29442.232519
199.99557,1000,29444.546939
229.45323,1000,29446.858335
231.07684,1000,29449.709951
63.56864,1000,29460.137121
192.82532,490,29462.454721
432.4187,1000,29467.080232
228.07385,1000,29469.939423
13.847103,1000,29472.257013
326.6638,1000,29474.032939
422.80328,1000,29476.888762
269.22598,1000,29481.512017
251.1416,1000,29489.525361
359.87216,1000,29491.308238
517.3253,1000,29491.898247
224.90506,1000,29491.89833
485.81796,1000,29491.898347
69.61102,1000,29495.99333
405.2215,1000,29496.551885
363.66348,1000,29500.114329
229.96294,1000,29500.11438
563.01215,1000,29500.689834
282.45224,1000,29500.689883
202.05133,1000,29514.571185
472.8767,1000,29515.128253
226.08237,1000,29515.827117
349.1763,1000,29530.22705
275.93536,1000,29531.327687
333.0934,1000,29538.951671
108.074265,1000,29548.758437
534.3716,1000,29569.015582
231.28548,1000,29571.883569
782.54285,1000,29575.286974
254.34982,1000,29578.831037
619.1019,1000,29581.6871
511.10843,1000,29586.314628
256.66257,1000,29592.165881
215.08804,815,29597.874289
481.99094,1000,29612.264096
445.7693,1000,29616.883251
352.29187,1000,29618.121296
239.39235,1000,29624.496019
589.0429,1000,29625.053428
797.4413,1000,29627.376859
363.6642,1000,29630.241519
485.18024,1000,29644.07119
328.5703,1000,29644.626991
398.35794,1000,29675.155661
399.99606,1000,29676.788202
251.0957,923,29680.321147
686.29315,1000,29694.121151
256.39713,1000,29695.216273
768.79486,1000,29701.586891
458.82007,1000,29708.495512
394.24805,1000,29710.272726
433.59235,1000,29711.369086
327.61758,555,29728.744524
263.92993,1000,29732.152079
331.74197,1000,29736.784428
796.1577,1000,29737.484997
258.14044,499,29738.04178
850.00684,1000,29748.368319
212.31317,452,29752.462322
112.93205,505,29758.863568
175.5802,501,29759.421636
724.3799,1000,29761.205208
203.6991,1000,29765.84152
171.43088,554,29767.125915
294.13226,1000,29770.684642
721.4331,1000,29774.097558
190.8794,493,29774.796635
176.52394,1000,29777.667175
193.3711,1000,29786.365947
600.05194,966,29786.366
488.9939,1000,29789.229756
177.59831,1000,29791.009211
217.27861,1000,29796.173016
255.29688,1000,29801.876296
337.20535,833,29803.655293
102.90402,349,29818.698263
345.61008,1000,29824.95933
390.44244,1000,29841.82076
175.45917,511,29844.140211
367.7932,1000,29853.401484
365.4509,1000,29853.401536
562.9595,1000,29882.163576
206.92723,1000,29897.764261
253.56744,1000,29900.618688
782.759,1000,29902.404117
11.8653755,1000,29914.949523
527.24603,1000,29927.654112
490.90582,1000,29929.965741
343.2205,1000,29934.579263
310.8485,1000,29937.968732
346.09198,1000,29942.596262
55.039795,1000,29942.596316
467.11044,1000,29951.768317
610.06165,581,29953.55313
242.36832,1000,29953.553176
275.38058,1000,29963.972467
271.83673,1000,29972.483689
82.663376,1000,29981.680899
243.21878,859,29988.044807
197.86871,1000,29995.442487
291.6304,1000,29996.691508
457.37308,1000,29996.691556
523.05096,1000,29999.539432
455.19162,1000,30000.772485
264.63666,1000,30001.864769
352.6987,1000,30004.166264
223.805,1000,30019.660493
12.277725,406,30020.210648
435.7107,1000,30021.974432
604.17975,912,30027.088868
410.06332,1000,30037.459418
258.10394,1000,30039.762822
300.07782,815,30045.413291
201.20044,735,30048.250215
596.1235,1000,30049.479561
724.63385,1000,30051.246812
426.12766,1000,30054.084205
271.79083,1000,30058.669725
286.62372,1000,30068.916998
374.04523,1000,30068.91705
793.77545,1000,30072.969242
194.96234,1000,30073.524283
566.66724,1000,30077.061262
533.5878,1000,30077.061315
534.8103,1000,30077.613146
184.27895,1000,30091.359203
270.82874,1000,30091.91459
555.56146,1000,30092.614489
503.57883,1000,30106.909243
497.0673,1000,30107.997427
352.82593,1000,30115.746094
364.15952,1000,30145.506787
454.76584,1000,30148.349346
801.8216,1000,30155.226871
147.45418,1000,30158.071164
612.86945,1000,30162.659321
19.299355,1000,30168.467204
28.938568,258,30168.467257
538.519,1000,30174.120985
312.33353,1000,30188.401081
75.980804,412,30190.170712
233.2724,700,30193.686382
158.61708,1000,30201.10213
505.0788,1000,30203.410368
462.06488,1000,30206.251776
52.824722,1000,30220.052952
398.25464,1000,30220.609098
815.4501,1000,30251.142402
68.45996,562,30252.782858
342.6848,1000,30252.782907
194.66663,1000,30256.310174
533.3356,1000,30270.064366
37.932396,1000,30271.151942
426.13885,1000,30277.491447
377.9613,1000,30284.353564
403.4448,1000,30286.121711
77.8526,1000,30287.208322
218.17957,1000,30304.404299
113.11121,1000,30307.771445
505.6734,1000,30312.352377
758.69604,1000,30313.04518
440.4381,1000,30313.598813
330.3752,1000,30323.816951
452.04614,1000,30327.868767
219.58305,1000,30334.207878
550.8541,1000,30334.762495
353.89667,1000,30336.529907
284.102,1000,30341.11572
360.22244,1000,30342.204651
70.88573,1000,30345.724841
305.68936,1000,30349.098241
287.67758,1000,30349.795854
94.24226,1000,30352.628437
47.17095,1000,30361.221789
210.8078,1000,30364.05221
256.03262,1000,30370.899294
170.88297,562,30371.980704
514.09265,1000,30376.542827
73.91209,1000,30378.297713
365.6447,1000,30393.162417
772.1856,1000,30399.322836
285.13113,1000,30415.921
185.70956,1000,30418.222574
313.3841,732,30420.521754
488.6491,1000,30427.406535
197.38113,1000,30427.406587
461.79672,1000,30455.916333
299.99536,1000,30471.394744
313.125,1000,30474.234809
288.7722,942,30474.787755
219.61661,1000,30476.023062
336.4255,1000,30488.744075
203.32895,1000,30501.381861
67.53113,988,30509.302607
175.73468,614,30509.99537
394.06854,1000,30511.618887
266.33206,1000,30516.204351
493.63733,1000,30525.378551
396.08984,1000,30527.145133
426.84317,1000,30537.535864
356.44907,859,30543.737506
319.2395,1000,30546.043873
772.67065,1000,30555.204875
262.41174,1000,30561.555845
338.7047,1000,30568.981715
468.10294,1000,30570.230968
575.49567,1000,30570.231017
362.04135,1000,30573.063873
515.67316,1000,30575.36737
478.09454,913,30577.684621
445.10876,1000,30577.684668
143.502,1000,30593.181777
385.0456,1000,30595.481425
262.5909,1000,30600.60381
263.01205,1000,30610.984482
196.81497,1000,30613.288007
182.38742,1000,30618.955581
290.14667,1000,30621.80301
378.68417,1000,30632.193206
96.278,452,30635.577047
315.8689,1000,30642.501604
185.23207,1000,30642.501658
557.7159,1000,30646.574383
585.5607,1000,30647.127045
686.71484,1000,30650.672498
309.5895,1000,30650.67255
407.19016,1000,30651.229348
633.5784,1000,30665.040302
230.3805,1000,30665.60021
262.01358,1000,30666.298658
348.52533,1000,30680.627731
443.4054,1000,30681.723014
501.48547,1000,30689.304879
38.434402,342,30708.240636
242.25623,507,30718.549733
209.6041,1000,30719.247912
426.5262,1000,30722.105406
130.7644,1000,30729.018589
616.4734,1000,30736.473373
6.069557,374,30742.350434
752.8348,1000,30742.350482
241.81494,1000,30742.350499
544.5985,1000,30748.074761
205.55164,1000,30762.48592
771.79346,1000,30764.273277
288.0086,1000,30767.834076
288.88443,1000,30775.314555
402.95807,1000,30777.670849
324.8322,1000,30780.53546
608.6078,1000,30794.372351
416.12415,1000,30794.931189
211.69583,395,30803.073874
211.26056,833,30806.469531
41.34411,1000,30825.51121
59.851517,1000,30827.157523
772.18286,1000,30827.157574
78.5702,1000,30830.880045
231.16473,1000,30844.717448
534.6833,1000,30845.814534
164.60033,1000,30852.2032
195.13431,1000,30859.133659
541.4418,1000,30860.914658
267.0839,1000,30862.015007
295.02438,875,30864.341193
428.731,1000,30879.416898
470.4426,1000,30882.83663
224.03421,474,30886.934814
106.89331,1000,30887.494855
468.02295,1000,30888.196278
383.54935,1000,30888.755844
151.11282,597,30890.540908
215.78494,1000,30899.117721
395.9135,540,30904.976233
94.80307,1000,30909.611137
727.956,1000,30910.170171
351.04483,1000,30911.956386
674.81604,1000,30916.59339
480.28705,1000,30917.693764
569.03516,1000,30921.239546
611.26416,1000,30924.667486
587.6173,780,30924.667536
266.3319,1000,30925.339556
109.08872,1000,30928.210366
313.27975,1000,30939.755549
87.771255,726,30944.380518
77.68477,1000,30946.700923
499.21704,1000,30947.802502
264.9589,1000,30954.20355
483.93628,1000,30969.360131
362.2051,1000,30975.614343
258.96997,1000,30992.542187
332.62003,1000,30994.878583
260.82022,1000,30997.214747
245.29913,448,31001.871051
-1.0224915,241,31004.226693
294.92313,1000,31004.226743
208.86258,476,31018.201275
547.9707,1000,31033.194084
169.47893,1000,31048.83286
231.0113,1000,31051.698964
822.8098,1000,31053.490579
254.87634,768,31063.261415
498.68155,1000,31066.123524
-70.675446,974,31072.54745
622.22766,1000,31078.932684
251.1659,1000,31086.954859
440.05597,1000,31093.90318
435.883,548,31098.002307
212.33481,514,31104.408735
248.27167,1000,31115.410857
291.58173,1000,31121.659253
214.832,486,31126.287497
233.3284,1000,31133.262346
352.30396,1000,31139.658398
566.6758,1000,31147.116491
179.2414,1000,31148.368094
351.60876,1000,31148.368143
334.3014,1000,31151.218984
396.5719,1000,31155.849927
896.1831,1000,31155.849978
338.2547,772,31169.293508
840.77386,1000,31173.909073
515.66986,1000,31179.067574
92.808304,1000,31189.520057
118.259796,815,31191.15766
388.63168,1000,31200.35169
-0.86312866,360,31203.341535
347.2801,1000,31210.784513
